Date,USD,EUR,GBP,INR,AED,CNY
2012-10-01,1787.0,1385.59,1107.32,93647.74,6563.65,11235.23
2012-10-02,1775.5,1371.89,1098.43,93151.61,6521.41,11251.17
2012-10-03,1775.25,1375.31,1103.67,92765.69,6520.49,11248.52
2012-10-04,1791.75,1376.36,1107.18,92373.67,6581.1,11355.93
2012-10-05,1784.0,1366.84,1102.87,92491.48,6552.63,11293.43
2012-10-08,1773.5,1366.96,1106.23,93365.91,6514.07,11148.58
2012-10-09,1774.0,1377.86,1108.89,93605.11,6515.9,11254.43
2012-10-10,1761.25,1366.48,1100.57,93434.31,6469.07,11096.05
2012-10-11,1769.0,1366.97,1102.59,93182.08,6497.54,11104.01
2012-10-12,1766.75,1364.29,1099.14,93452.24,6489.27,11072.58
2012-10-15,1736.0,1341.99,1080.41,92155.56,6377.54,10885.94
2012-10-16,1746.5,1338.83,1083.64,92346.19,6416.12,10941.12
2012-10-17,1749.0,1333.18,1082.77,92495.87,6425.3,10939.12
2012-10-18,1743.0,1330.23,1080.19,93206.93,6402.04,10894.27
2012-10-19,1737.0,1333.59,1085.15,93963.02,6380.0,10862.85
2012-10-22,1726.75,1322.27,1078.41,92476.1,6342.35,10800.3
2012-10-23,1711.0,1318.59,1073.33,92265.67,6283.31,10690.33
2012-10-24,1706.5,1317.35,1065.16,92023.01,6267.97,10662.21
2012-10-25,1715.5,1323.28,1063.88,92233.86,6301.03,10706.78
2012-10-26,1716.0,1327.15,1066.63,92260.74,6302.87,10731.01
2012-10-29,1707.0,1323.36,1064.94,92493.8,6269.64,10657.83
2012-10-30,1710.0,1318.94,1063.76,92365.65,6280.83,10671.26
2012-10-31,1719.0,1325.37,1065.45,92576.75,6313.89,10721.75
2012-11-01,1716.25,1326.93,1064.41,92136.88,6302.93,10710.26
2012-11-02,1685.0,1313.64,1050.89,90728.83,6188.33,10517.1
2012-11-05,1683.5,1317.4,1054.49,91877.01,6183.5,10514.13
2012-11-06,1691.0,1319.55,1057.67,92049.59,6211.04,10619.14
2012-11-07,1715.25,1344.03,1073.44,93266.72,6300.11,10761.14
2012-11-08,1717.0,1348.04,1074.74,93464.9,6306.54,10742.24
2012-11-09,1738.25,1366.33,1092.07,95056.2,6384.42,10853.63
2012-11-12,1735.25,1364.94,1093.07,95386.69,6373.57,10809.05
2012-11-13,1726.25,1358.18,1087.13,94891.96,6340.52,10755.92
2012-11-14,1725.75,1353.95,1088.39,94864.48,6338.85,10743.14
2012-11-15,1710.0,1338.76,1078.25,93690.9,6282.2,10659.11
2012-11-16,1713.5,1346.77,1079.64,94593.77,6293.69,10684.7
2012-11-19,1730.5,1351.74,1087.68,94909.27,6356.13,10788.8
2012-11-20,1732.25,1352.69,1087.82,95472.96,6362.55,10796.42
2012-11-21,1724.0,1343.94,1081.42,95069.98,6332.25,10733.28
2012-11-22,1731.0,1346.14,1086.83,95594.48,6358.14,10782.4
2012-11-23,1734.5,1335.67,1080.69,96099.97,6370.82,10803.33
2012-11-26,1750.5,1350.69,1092.76,97319.05,6429.59,10897.74
2012-11-27,1746.25,1349.6,1089.57,96855.76,6413.98,10873.55
2012-11-28,1708.0,1319.84,1066.57,94734.22,6273.48,10636.23
2012-11-29,1725.0,1329.79,1075.3,94521.38,6335.93,10743.65
2012-11-30,1726.0,1327.49,1076.6,93885.77,6339.6,10747.28
2012-12-03,1720.0,1317.5,1068.12,93920.6,6317.56,10711.99
2012-12-04,1697.75,1296.78,1054.57,92765.06,6235.84,10569.51
2012-12-05,1694.0,1294.51,1051.85,92450.05,6222.06,10553.45
2012-12-06,1694.25,1307.9,1056.13,92023.19,6222.98,10552.13
2012-12-07,1701.5,1314.91,1061.05,92348.91,6249.61,10600.52
2012-12-10,1712.5,1323.72,1065.58,93100.06,6290.01,10676.75
2012-12-11,1710.0,1315.49,1061.32,92844.45,6281.0,10681.0
2012-12-12,1716.25,1311.32,1061.64,93080.82,6303.96,10729.65
2012-12-13,1692.75,1295.14,1051.2,92212.56,6217.47,10549.56
2012-12-14,1696.25,1288.16,1048.82,92386.26,6230.5,10594.78
2012-12-17,1695.75,1288.86,1046.69,92799.92,6228.66,10583.51
2012-12-18,1694.0,1280.42,1042.27,93068.36,6222.06,10560.73
2012-12-19,1665.0,1257.08,1023.42,90967.28,6115.55,10379.94
2012-12-20,1650.5,1246.6,1014.07,90620.7,6062.45,10290.7
2012-12-21,1651.5,1254.08,1021.59,91005.91,6066.12,10294.29
2012-12-24,1651.5,1254.08,1021.59,91005.91,6066.12,10294.29
2012-12-25,1651.5,1254.08,1021.59,91005.91,6066.12,10294.29
2012-12-26,1651.5,1254.08,1021.59,91005.91,6066.12,10294.29
2012-12-27,1655.5,1253.22,1029.99,90895.23,6080.49,10330.49
2012-12-28,1657.5,1253.59,1025.68,90847.58,6088.16,10332.03
2012-12-31,1657.5,1253.59,1025.68,90847.58,6088.16,10332.03
2013-01-01,1657.5,1253.59,1025.68,90847.58,6088.16,10332.03
2013-01-02,1693.75,1286.16,1043.53,91945.22,6221.14,10559.01
2013-01-03,1679.5,1280.99,1039.55,91507.56,6169.64,10469.16
2013-01-04,1648.0,1262.93,1027.11,90434.0,6053.1,10269.68
2013-01-07,1645.25,1255.15,1022.47,90694.41,6043.17,10256.82
2013-01-08,1656.0,1267.02,1032.23,91038.6,6082.65,10308.93
2013-01-09,1657.75,1268.46,1034.35,90919.3,6089.08,10330.6
2013-01-10,1675.0,1263.2,1036.45,91379.63,6152.44,10427.88
2013-01-11,1657.5,1240.64,1026.95,90855.86,6088.83,10304.35
2013-01-14,1666.5,1247.19,1036.77,90915.91,6121.22,10365.3
2013-01-15,1680.5,1260.22,1045.54,91847.73,6172.64,10444.14
2013-01-16,1676.25,1261.86,1048.05,91632.21,6157.03,10427.95
2013-01-17,1675.0,1253.37,1047.4,90726.38,6152.28,10418.67
2013-01-18,1688.5,1267.55,1063.89,90782.2,6201.86,10494.7
2013-01-21,1687.5,1267.18,1065.68,90441.56,6198.36,10498.44
2013-01-22,1690.5,1270.48,1066.43,90619.25,6209.21,10522.01
2013-01-23,1690.25,1270.2,1067.08,90741.07,6208.29,10517.92
2013-01-24,1671.0,1249.53,1058.73,89690.92,6137.58,10395.12
2013-01-25,1660.0,1234.02,1050.63,89308.0,6097.35,10332.01
2013-01-28,1656.5,1230.87,1055.63,89442.72,6084.32,10311.71
2013-01-29,1663.5,1234.05,1055.86,89088.74,6110.04,10358.28
2013-01-30,1677.5,1235.82,1061.91,89251.39,6161.63,10434.89
2013-01-31,1664.75,1225.52,1048.73,88806.09,6114.63,10353.25
2013-02-01,1669.0,1220.83,1061.03,88565.49,6130.24,10390.03
2013-02-04,1666.0,1230.88,1058.58,88822.79,6119.38,10384.51
2013-02-05,1673.5,1231.96,1069.74,88720.6,6146.93,10425.74
2013-02-06,1674.25,1238.9,1069.67,88894.3,6149.52,10435.1
2013-02-07,1668.0,1244.68,1062.62,89196.3,6126.56,10396.81
2013-02-08,1668.25,1249.16,1056.26,89459.91,6127.48,10399.2
2013-02-11,1652.0,1232.01,1053.84,89084.1,6067.8,10295.59
2013-02-12,1647.5,1223.72,1051.51,88478.99,6051.43,10269.86
2013-02-13,1645.0,1222.78,1057.2,88492.78,6042.25,10252.79
2013-02-14,1646.0,1233.88,1062.42,88842.85,6045.76,10255.73
2013-02-15,1612.25,1207.32,1038.49,87569.36,5921.96,10055.93
2013-02-18,1610.75,1206.28,1040.94,87536.21,5916.45,10053.66
2013-02-19,1607.75,1200.8,1042.71,87373.17,5905.43,10043.29
2013-02-20,1588.5,1190.42,1039.05,86136.41,5834.56,9911.6
2013-02-21,1577.0,1194.7,1033.56,86143.63,5792.48,9848.37
2013-02-22,1576.5,1195.22,1033.16,85603.95,5790.48,9829.95
2013-02-25,1586.25,1202.43,1047.17,85609.91,5826.45,9889.0
2013-02-26,1590.5,1218.59,1050.46,86093.77,5842.07,9908.97
2013-02-27,1604.25,1224.71,1059.89,86180.31,5892.57,9991.27
2013-02-28,1588.5,1214.17,1046.17,86366.75,5834.56,9884.76
2013-03-01,1582.25,1213.2,1051.75,87142.42,5811.6,9846.5
2013-03-04,1574.25,1210.12,1043.38,86386.97,5782.22,9800.49
2013-03-05,1579.75,1212.86,1045.91,86744.07,5802.58,9828.73
2013-03-06,1574.0,1211.7,1047.87,86381.12,5781.3,9790.28
2013-03-07,1579.5,1206.0,1051.18,86035.37,5801.5,9825.44
2013-03-08,1581.75,1217.67,1058.31,85912.75,5809.77,9828.2
2013-03-11,1579.0,1211.73,1058.17,85794.97,5799.67,9819.33
2013-03-12,1594.0,1223.99,1069.66,86354.95,5854.76,9909.58
2013-03-13,1589.25,1225.23,1064.47,86510.82,5837.32,9874.01
2013-03-14,1586.0,1219.25,1051.24,85826.39,5825.38,9856.67
2013-03-15,1595.5,1221.86,1055.57,86228.8,5860.27,9913.64
2013-03-18,1603.75,1237.65,1062.86,86931.27,5890.41,9967.15
2013-03-19,1610.75,1250.78,1066.37,87793.93,5916.28,10009.2
2013-03-20,1607.5,1242.08,1062.74,87423.89,5904.35,9984.66
2013-03-21,1613.75,1249.71,1063.64,87779.93,5927.95,10031.23
2013-03-22,1607.75,1239.21,1056.06,87341.02,5905.27,9988.63
2013-03-25,1599.25,1241.85,1053.39,86879.26,5874.05,9939.66
2013-03-26,1598.0,1243.19,1055.27,87035.07,5869.45,9925.18
2013-03-27,1603.0,1255.09,1060.4,87307.4,5887.82,9960.72
2013-03-28,1598.25,1246.49,1052.24,87080.65,5870.21,9932.0
2013-03-29,1598.25,1246.49,1052.24,87080.65,5870.21,9932.0
2013-04-01,1598.25,1246.49,1052.24,87080.65,5870.21,9932.0
2013-04-02,1583.5,1234.6,1047.63,85960.3,5816.2,9815.48
2013-04-03,1574.75,1225.96,1039.44,85784.51,5784.06,9765.02
2013-04-04,1546.5,1200.98,1017.64,84915.22,5680.29,9589.85
2013-04-05,1568.0,1205.23,1023.23,85871.52,5759.26,9723.95
2013-04-08,1575.0,1210.7,1031.97,85924.13,5784.82,9770.2
2013-04-09,1577.25,1205.66,1029.33,85794.51,5793.08,9782.74
2013-04-10,1575.0,1205.79,1028.47,85861.13,5784.5,9755.39
2013-04-11,1565.0,1192.47,1016.23,85315.98,5747.78,9697.37
2013-04-12,1535.5,1172.58,999.8,83861.33,5639.43,9508.12
2013-04-15,1395.0,1067.25,911.17,75908.93,5123.7,8631.0
2013-04-16,1380.0,1047.52,898.91,74623.5,5068.6,8528.12
2013-04-17,1392.0,1068.71,913.09,75411.6,5112.68,8591.84
2013-04-18,1393.75,1065.56,911.01,75171.91,5119.1,8621.46
2013-04-19,1405.5,1075.53,922.61,75805.64,5162.26,8676.29
2013-04-22,1424.5,1091.74,932.87,77215.02,5232.19,8813.52
2013-04-23,1408.0,1082.16,922.19,76561.83,5171.44,8700.17
2013-04-24,1428.5,1098.34,936.05,77676.54,5246.74,8825.42
2013-04-25,1451.0,1115.55,940.44,78506.36,5329.52,8953.69
2013-04-26,1471.5,1130.27,950.83,80056.96,5405.26,9071.8
2013-04-29,1467.5,1121.51,947.08,79626.55,5390.13,9047.14
2013-04-30,1469.0,1116.43,945.3,78804.51,5395.93,9056.39
2013-05-01,1454.75,1102.92,934.03,78040.06,5343.3,8968.53
2013-05-02,1469.25,1124.23,946.13,79126.46,5396.56,9044.7
2013-05-03,1469.25,1120.97,944.13,78964.84,5396.56,9044.12
2013-05-06,1469.25,1120.97,944.13,78964.84,5396.56,9044.12
2013-05-07,1444.25,1103.83,932.74,78097.82,5304.73,8888.06
2013-05-08,1468.0,1114.57,943.44,79367.42,5391.96,9014.99
2013-05-09,1465.5,1117.68,945.36,79627.94,5383.07,8989.52
2013-05-10,1426.5,1099.51,929.38,78379.04,5239.82,8761.14
2013-05-13,1430.75,1102.61,935.68,78469.48,5255.14,8794.53
2013-05-14,1433.75,1106.8,940.78,78404.62,5266.16,8807.38
2013-05-15,1410.0,1096.34,927.2,77303.25,5178.93,8665.72
2013-05-16,1381.0,1070.71,902.38,75506.18,5072.41,8492.05
2013-05-17,1368.75,1067.0,901.68,75520.78,5027.42,8406.73
2013-05-20,1354.75,1052.31,888.94,74450.29,4976.0,8316.67
2013-05-21,1360.75,1053.7,896.88,75351.53,4998.03,8349.02
2013-05-22,1408.5,1094.66,935.45,78291.47,5173.7,8635.65
2013-05-23,1380.5,1067.42,913.21,76997.39,5070.85,8467.99
2013-05-24,1390.25,1076.13,919.78,77513.39,5106.39,8524.46
2013-05-27,1390.25,1076.13,919.78,77513.39,5106.39,8524.46
2013-05-28,1376.5,1069.96,914.56,77159.71,5055.88,8426.24
2013-05-29,1382.5,1068.72,914.84,77786.36,5077.92,8470.16
2013-05-30,1413.5,1083.47,929.57,79898.09,5191.79,8666.03
2013-05-31,1394.5,1075.09,919.01,78977.51,5122.0,8554.56
2013-06-03,1402.5,1071.92,914.57,79178.14,5151.38,8599.71
2013-06-04,1399.5,1070.69,915.0,79050.76,5140.36,8576.98
2013-06-05,1404.0,1072.66,911.63,79950.78,5156.89,8603.43
2013-06-06,1400.0,1056.52,896.4,79527.0,5142.06,8590.68
2013-06-07,1386.0,1048.25,892.18,79320.78,5090.64,8501.03
2013-06-10,1383.25,1045.3,888.86,80456.74,5080.54,8484.16
2013-06-11,1374.25,1034.98,881.32,80153.13,5047.62,8428.96
2013-06-12,1382.75,1036.54,881.52,79986.56,5078.7,8481.1
2013-06-13,1385.0,1039.24,882.73,80338.31,5087.66,8496.14
2013-06-14,1391.25,1044.48,886.82,80186.09,5109.92,8529.48
2013-06-17,1384.75,1038.67,882.34,80261.49,5086.05,8481.04
2013-06-18,1366.75,1020.34,873.99,80441.44,5019.94,8376.13
2013-06-19,1372.75,1024.29,876.88,80622.98,5041.97,8410.7
2013-06-20,1292.5,976.28,834.79,77401.36,4747.35,7920.7
2013-06-21,1295.25,985.58,839.44,76790.19,4757.45,7945.32
2013-06-24,1286.75,982.55,834.79,77172.83,4726.36,7907.21
2013-06-25,1279.0,976.41,829.12,76362.69,4697.77,7859.84
2013-06-26,1236.25,950.45,806.64,75078.7,4540.75,7599.23
2013-06-27,1232.75,945.8,808.41,74156.08,4527.77,7580.18
2013-06-28,1192.0,916.57,784.99,71084.92,4378.22,7316.02
2013-07-01,1242.75,952.01,816.63,73814.38,4564.75,7621.41
2013-07-02,1252.5,962.06,825.75,74542.54,4600.43,7681.58
2013-07-03,1250.0,960.58,818.38,75293.75,4591.25,7663.5
2013-07-04,1251.75,968.7,830.13,75248.95,4597.68,7667.97
2013-07-05,1212.75,945.02,813.22,73632.12,4454.43,7437.31
2013-07-08,1235.25,959.94,826.09,74985.85,4537.07,7576.65
2013-07-09,1255.5,981.47,845.0,75458.06,4611.45,7695.59
2013-07-10,1256.0,977.36,840.81,75322.32,4613.29,7704.43
2013-07-11,1285.0,986.79,850.88,77022.9,4719.81,7880.52
2013-07-12,1279.75,978.7,846.34,76612.23,4700.65,7854.47
2013-07-15,1284.75,984.41,851.79,76198.52,4719.02,7885.54
2013-07-16,1291.5,982.58,854.56,76011.23,4743.81,7923.35
2013-07-17,1297.25,987.33,851.94,76900.98,4764.8,7959.02
2013-07-18,1283.25,980.7,844.19,76436.79,4713.38,7880.82
2013-07-19,1295.75,986.19,848.78,76974.03,4759.29,7953.18
2013-07-22,1327.0,1005.91,863.99,78797.26,4874.2,8149.51
2013-07-23,1333.5,1009.31,867.32,79209.9,4898.08,8184.22
2013-07-24,1335.0,1010.9,869.59,79078.73,4903.46,8192.49
2013-07-25,1326.0,1002.34,864.8,78187.59,4870.53,8134.61
2013-07-26,1331.0,1002.26,865.35,78761.93,4888.76,8161.16
2013-07-29,1329.75,1002.68,866.51,78854.18,4884.17,8154.69
2013-07-30,1324.15,999.06,869.21,80541.42,4863.6,8119.29
2013-07-31,1314.5,990.13,866.11,80085.91,4828.16,8056.44
2013-08-01,1315.0,995.16,869.42,79472.03,4829.86,8061.61
2013-08-02,1309.25,986.1,856.78,80001.72,4808.88,8024.92
2013-08-05,1304.75,983.83,850.67,79439.7,4792.35,7991.2
2013-08-06,1280.5,962.85,833.28,77822.39,4703.4,7838.84
2013-08-07,1282.5,962.26,827.26,78623.66,4710.62,7847.87
2013-08-08,1298.25,969.49,834.51,78615.53,4768.47,7948.54
2013-08-09,1309.0,981.04,843.54,79305.77,4807.96,8013.57
2013-08-12,1341.0,1007.66,866.34,82008.86,4925.49,8210.0
2013-08-13,1328.5,1002.41,859.15,81549.97,4879.58,8132.68
2013-08-14,1326.5,1000.68,855.03,81188.43,4872.23,8117.65
2013-08-15,1329.75,1002.75,853.66,81540.27,4884.17,8128.1
2013-08-16,1369.25,1028.04,876.43,85228.97,5029.26,8372.96
2013-08-19,1365.0,1023.16,871.98,86984.63,5013.65,8357.76
2013-08-20,1372.5,1022.73,875.54,86892.01,5041.19,8406.01
2013-08-21,1363.0,1019.14,868.65,88131.58,5006.44,8346.19
2013-08-22,1375.5,1029.72,882.35,88554.69,5052.35,8419.57
2013-08-23,1377.5,1028.98,884.77,88469.94,5059.7,8431.68
2013-08-26,1377.5,1028.98,884.77,88469.94,5059.7,8431.68
2013-08-27,1419.25,1060.09,913.41,95345.22,5212.91,8688.22
2013-08-28,1419.5,1064.65,914.51,95645.91,5213.82,8687.62
2013-08-29,1407.75,1063.26,908.46,94530.41,5170.81,8616.13
2013-08-30,1394.75,1056.31,901.18,92918.25,5122.92,8535.17
2013-09-02,1392.25,1055.13,896.32,91901.45,5113.87,8520.01
2013-09-03,1399.5,1062.56,900.12,95690.81,5140.5,8565.78
2013-09-04,1390.0,1052.31,889.37,92018.0,5105.47,8506.94
2013-09-05,1385.0,1055.08,888.05,91785.34,5087.24,8476.06
2013-09-06,1387.0,1053.63,887.57,90528.1,5094.45,8489.13
2013-09-09,1390.0,1048.42,885.07,90723.91,5105.47,8508.19
2013-09-10,1358.25,1024.32,863.42,86494.72,4988.85,8312.49
2013-09-11,1363.75,1025.3,862.48,86469.93,5009.05,8344.1
2013-09-12,1328.0,997.67,839.82,84401.04,4877.88,8124.7
2013-09-13,1318.5,992.17,831.02,83474.24,4842.85,8067.64
2013-09-16,1324.0,992.58,831.92,83345.8,4863.05,8103.28
2013-09-17,1312.25,982.59,824.8,82802.98,4819.89,8032.94
2013-09-18,1301.0,973.95,814.75,82808.65,4778.57,7963.68
2013-09-19,1365.5,1010.36,851.68,85152.58,5015.48,8356.31
2013-09-20,1349.25,997.45,842.54,84665.44,4955.8,8256.33
2013-09-23,1323.0,978.91,823.68,82819.8,4859.38,8093.98
2013-09-24,1314.25,974.02,821.05,82482.33,4827.24,8044.66
2013-09-25,1322.75,977.79,822.66,82330.61,4858.46,8095.76
2013-09-26,1333.0,989.39,832.29,82272.09,4896.11,8159.56
2013-09-27,1341.0,991.64,831.73,84350.24,4925.49,8203.7
2013-09-30,1326.5,980.34,819.69,83112.52,4872.23,8120.04
2013-10-01,1290.75,954.34,796.71,80751.9,4741.05,7898.87
2013-10-02,1306.25,961.68,805.33,81760.15,4797.86,7999.21
2013-10-03,1316.0,965.94,813.95,81613.71,4833.67,8058.0
2013-10-04,1309.75,966.46,816.76,80400.97,4810.71,8017.24
2013-10-07,1323.5,974.95,822.25,81594.44,4861.35,8100.22
2013-10-08,1329.5,979.45,826.91,82129.86,4883.25,8140.0
2013-10-09,1304.0,965.14,817.81,80723.21,4789.46,7980.74
2013-10-10,1298.5,960.29,813.49,79298.75,4769.52,7941.37
2013-10-11,1265.5,934.71,794.06,77200.94,4648.18,7745.11
2013-10-14,1285.5,946.89,803.74,78921.99,4721.64,7852.61
2013-10-15,1270.5,941.25,795.4,78474.97,4666.55,7753.73
2013-10-16,1273.5,942.64,799.84,78660.27,4677.69,7765.29
2013-10-17,1319.25,965.63,816.32,80565.94,4845.61,8044.26
2013-10-18,1316.5,961.51,814.06,80504.63,4835.5,8023.54
2013-10-21,1317.5,963.37,815.84,81165.25,4839.18,8024.37
2013-10-22,1333.0,966.85,820.81,81614.92,4896.11,8120.77
2013-10-23,1331.25,965.44,823.03,81885.19,4889.68,8099.72
2013-10-24,1344.75,974.17,830.3,82655.06,4939.27,8180.25
2013-10-25,1347.75,976.98,833.8,82851.99,4950.29,8200.79
2013-10-28,1361.0,986.88,842.93,83719.87,4998.95,8282.5
2013-10-29,1349.25,981.63,841.86,82957.69,4955.8,8217.47
2013-10-30,1354.75,983.84,843.19,83019.08,4976.0,8252.73
2013-10-31,1324.0,973.6,824.87,81875.5,4863.18,8070.04
2013-11-01,1306.75,968.32,820.77,81299.45,4799.69,7968.69
2013-11-04,1320.5,977.35,827.85,82154.91,4850.2,8057.56
2013-11-05,1307.25,970.56,815.3,81324.02,4801.53,7970.3
2013-11-06,1319.0,975.16,819.87,82443.17,4844.69,8032.97
2013-11-07,1307.25,975.2,813.02,82056.08,4801.53,7961.28
2013-11-08,1285.5,961.7,803.29,81438.35,4721.64,7828.05
2013-11-11,1282.5,956.88,802.67,81457.99,4710.62,7812.61
2013-11-12,1281.25,953.17,805.06,82042.92,4706.03,7803.84
2013-11-13,1272.5,945.82,794.07,80534.62,4673.89,7751.82
2013-11-14,1286.0,954.57,800.2,81093.23,4723.48,7833.8
2013-11-15,1287.25,954.86,799.39,81166.65,4728.07,7842.96
2013-11-18,1283.5,950.18,797.11,79707.28,4714.3,7820.37
2013-11-19,1275.75,942.49,791.31,79448.61,4685.83,7774.04
2013-11-20,1257.0,935.34,779.24,78380.86,4616.96,7658.15
2013-11-21,1240.0,921.32,767.33,78107.6,4554.52,7555.07
2013-11-22,1246.25,920.49,768.96,78077.56,4577.48,7593.53
2013-11-25,1243.0,919.79,769.75,77408.45,4565.54,7572.36
2013-11-26,1247.5,920.19,770.54,77887.66,4582.07,7599.02
2013-11-27,1245.0,917.46,765.12,77807.52,4572.76,7583.67
2013-11-28,1245.5,916.08,762.61,77620.18,4574.72,7588.21
2013-11-29,1253.0,922.27,765.8,78109.51,4602.27,7634.53
2013-12-02,1229.5,907.31,751.67,76677.77,4515.95,7490.36
2013-12-03,1217.25,895.04,741.86,76016.05,4470.96,7415.0
2013-12-04,1227.5,902.97,748.98,75835.56,4508.61,7475.97
2013-12-05,1222.5,894.62,748.62,75230.82,4490.24,7447.23
2013-12-06,1233.0,900.26,754.54,75454.67,4528.81,7500.46
2013-12-09,1237.0,901.41,753.99,75331.44,4543.5,7512.67
2013-12-10,1266.25,919.64,770.46,77317.23,4650.94,7686.9
2013-12-11,1260.75,913.39,769.08,77509.02,4630.86,7655.4
2013-12-12,1225.25,891.22,750.03,76186.66,4500.34,7442.41
2013-12-13,1232.0,898.09,756.2,76598.37,4525.14,7480.58
2013-12-16,1234.75,898.26,757.38,76290.88,4535.36,7496.91
2013-12-17,1231.75,895.43,757.49,75990.97,4524.22,7478.2
2013-12-18,1230.5,894.52,751.04,76358.68,4519.63,7471.35
2013-12-19,1196.0,875.23,730.29,74677.04,4392.91,7262.83
2013-12-20,1195.25,873.85,730.77,74037.97,4390.15,7252.66
2013-12-23,1199.0,875.25,732.84,74062.23,4404.05,7278.65
2013-12-24,1199.0,875.25,732.84,74062.23,4404.05,7278.65
2013-12-25,1199.0,875.25,732.84,74062.23,4404.05,7278.65
2013-12-26,1199.0,875.25,732.84,74062.23,4404.05,7278.65
2013-12-27,1214.5,882.12,736.6,75279.57,4460.86,7369.22
2013-12-30,1204.5,872.83,729.38,74461.59,4424.13,7302.4
2013-12-31,1204.5,872.83,729.38,74461.59,4424.13,7302.4
2014-01-01,1204.5,872.83,729.38,74461.59,4424.13,7302.4
2014-01-02,1225.0,895.8,745.0,76335.88,4499.43,7411.25
2014-01-03,1234.5,907.39,751.51,76810.59,4534.32,7470.08
2014-01-06,1246.25,913.74,759.31,77697.46,4577.48,7545.92
2014-01-07,1227.5,900.65,747.38,76305.08,4508.61,7428.46
2014-01-08,1221.0,899.78,742.52,75866.83,4484.73,7389.0
2014-01-09,1226.0,902.6,744.88,76085.56,4503.1,7423.8
2014-01-10,1244.25,910.67,755.42,76526.35,4570.13,7528.46
2014-01-13,1248.0,914.02,762.42,76702.7,4583.9,7541.54
2014-01-14,1251.5,914.64,760.79,76948.48,4596.76,7560.19
2014-01-15,1236.0,909.22,755.64,76119.06,4539.83,7470.26
2014-01-16,1241.5,913.34,759.61,76339.21,4560.03,7518.28
2014-01-17,1250.0,923.74,761.68,77063.13,4591.25,7562.38
2014-01-20,1255.75,926.07,764.63,77288.27,4612.37,7600.93
2014-01-21,1238.0,913.65,751.44,76714.53,4547.17,7491.63
2014-01-22,1241.0,915.8,748.67,76793.08,4558.32,7508.67
2014-01-23,1263.0,923.58,760.11,78612.91,4639.0,7642.67
2014-01-24,1267.0,925.97,767.6,79443.43,4653.69,7663.83
2014-01-27,1260.5,921.49,760.12,80022.21,4629.94,7624.89
2014-01-28,1251.25,915.79,755.22,78510.31,4595.84,7572.19
2014-01-29,1264.0,925.33,762.96,79522.03,4642.67,7654.53
2014-01-30,1242.5,916.84,753.85,77636.99,4563.7,7533.03
2014-01-31,1251.0,926.32,760.07,78287.58,4595.05,7578.93
2014-02-03,1262.0,933.64,773.71,79157.06,4635.33,7645.95
2014-02-04,1250.25,924.67,765.94,77868.07,4592.17,7575.89
2014-02-05,1254.5,926.99,768.59,78391.82,4607.78,7599.38
2014-02-06,1256.5,923.83,768.97,78079.54,4615.25,7617.03
2014-02-07,1259.25,924.49,768.21,78158.5,4625.23,7634.83
2014-02-10,1277.0,936.08,778.33,79600.52,4690.55,7737.73
2014-02-11,1282.0,939.26,778.95,79598.74,4708.91,7769.56
2014-02-12,1289.5,949.21,777.93,79769.11,4736.46,7817.98
2014-02-13,1296.0,948.06,778.61,80632.58,4760.34,7858.04
2014-02-14,1320.0,963.86,788.86,81650.58,4848.36,8003.69
2014-02-17,1327.5,969.19,795.01,82043.48,4875.91,8050.62
2014-02-18,1320.75,960.27,791.06,82093.2,4851.25,8013.39
2014-02-19,1320.5,960.22,789.58,82088.22,4850.33,8023.49
2014-02-20,1316.25,960.7,790.45,81804.94,4834.59,8007.14
2014-02-21,1323.25,963.41,795.22,82239.99,4860.3,8060.18
2014-02-24,1334.75,971.65,801.8,82573.64,4902.54,8139.71
2014-02-25,1339.0,973.68,801.89,82766.94,4918.15,8200.97
2014-02-26,1331.75,974.07,800.47,82730.97,4891.52,8156.04
2014-02-27,1332.25,971.67,798.57,82773.36,4893.35,8165.63
2014-02-28,1326.5,960.67,792.98,81978.36,4872.23,8152.4
2014-03-03,1349.5,982.45,810.27,83888.29,4956.71,8295.92
2014-03-04,1334.75,971.93,800.55,82632.37,4902.67,8201.77
2014-03-05,1337.0,973.43,799.02,82078.43,4910.67,8191.8
2014-03-06,1345.25,970.67,802.56,81957.34,4941.1,8235.49
2014-03-07,1335.25,962.34,798.31,81762.03,4904.37,8176.0
2014-03-10,1344.0,968.72,807.5,82017.6,4936.51,8250.55
2014-03-11,1346.25,971.04,810.12,82205.39,4944.78,8264.9
2014-03-12,1366.0,982.52,822.35,83349.22,5017.32,8396.26
2014-03-13,1368.75,987.77,823.01,84032.35,5027.42,8399.61
2014-03-14,1385.0,996.4,833.08,84892.88,5087.11,8519.41
2014-03-17,1378.5,989.95,828.53,84494.47,5063.23,8519.82
2014-03-18,1355.75,973.82,817.6,82698.04,4979.67,8397.52
2014-03-19,1338.0,961.48,803.84,81613.32,4914.47,8286.77
2014-03-20,1327.0,963.2,804.29,81132.78,4874.07,8264.16
2014-03-21,1336.0,968.4,809.89,81384.44,4907.13,8319.54
2014-03-24,1310.75,944.62,792.66,79483.22,4814.38,8120.36
2014-03-25,1313.5,949.95,794.71,79100.94,4824.49,8146.33
2014-03-26,1304.0,945.68,787.06,78380.18,4789.59,8097.45
2014-03-27,1296.0,942.82,779.83,78042.53,4760.21,8053.21
